FullName	Population
Z002E0092:61VBRAAXX:6:250021412	B73 x CML103
Z002E0093:61VBRAAXX:7:250021439	B73 x CML103
Z002E0093:D260TACXX:5:250178784	B73 x CML103
Z002E0094:61VBRAAXX:7:250021451	B73 x CML103
Z002E0095:61VBRAAXX:7:250021463	B73 x CML103
Z002E0096:61VBRAAXX:7:250021475	B73 x CML103
Z002E0097:628NHAAXX:3:250021503	B73 x CML103
Z002E0097:D10RTACXX:5:250079920	B73 x CML103
Z002E0098:628NHAAXX:3:250021515	B73 x CML103
Z002E0098:D10RTACXX:5:250079932	B73 x CML103
Z002E0099:628NHAAXX:3:250021527	B73 x CML103
Z002E0099:D10RTACXX:5:250079944	B73 x CML103
Z002E0100:628NHAAXX:4:250021554	B73 x CML103
Z002E0100:D10RTACXX:5:250079956	B73 x CML103
Z002E0101:628NHAAXX:4:250021566	B73 x CML103
Z002E0101:D10RTACXX:5:250079968	B73 x CML103
Z002E0102:628NHAAXX:4:250021578	B73 x CML103
Z002E0102:D10RTACXX:5:250079980	B73 x CML103
Z002E0103:628NHAAXX:4:250021590	B73 x CML103
Z002E0103:D10RTACXX:5:250079992	B73 x CML103
Z002E0104:628NHAAXX:3:250021492	B73 x CML103
Z002E0104:D10RTACXX:5:250079909	B73 x CML103
Z002E0105:628NHAAXX:3:250021504	B73 x CML103
Z002E0105:D10RTACXX:5:250079921	B73 x CML103
Z002E0106:628NHAAXX:3:250021516	B73 x CML103
Z002E0106:D10RTACXX:5:250079933	B73 x CML103
Z002E0107:628NHAAXX:3:250021528	B73 x CML103
Z002E0107:D10RTACXX:5:250079945	B73 x CML103
Z002E0108:628NHAAXX:4:250021555	B73 x CML103
Z002E0108:D10RTACXX:5:250079957	B73 x CML103
Z002E0109:628NHAAXX:4:250021567	B73 x CML103
Z002E0109:D10RTACXX:5:250079969	B73 x CML103
Z002E0110:628NHAAXX:4:250021579	B73 x CML103
Z002E0110:D10RTACXX:5:250079981	B73 x CML103
Z002E0111:628NHAAXX:4:250021591	B73 x CML103
Z002E0111:D10RTACXX:5:250079993	B73 x CML103
Z002E0112:628NHAAXX:3:250021493	B73 x CML103
Z002E0112:D10RTACXX:5:250079910	B73 x CML103
Z002E0113:628NHAAXX:3:250021505	B73 x CML103
Z002E0113:D10RTACXX:5:250079922	B73 x CML103
Z002E0114:628NHAAXX:3:250021517	B73 x CML103
Z002E0114:D10RTACXX:5:250079934	B73 x CML103
Z002E0115:628NHAAXX:3:250021529	B73 x CML103
Z002E0115:D10RTACXX:5:250079946	B73 x CML103
Z002E0115:D260TACXX:5:250178785	B73 x CML103
Z002E0116:628NHAAXX:4:250021556	B73 x CML103
Z002E0116:D10RTACXX:5:250079958	B73 x CML103
Z002E0117:628NHAAXX:4:250021568	B73 x CML103
Z002E0117:D10RTACXX:5:250079970	B73 x CML103
Z002E0118:628NHAAXX:4:250021580	B73 x CML103
Z002E0118:D10RTACXX:5:250079982	B73 x CML103
Z002E0119:628NHAAXX:4:250021592	B73 x CML103
Z002E0119:D10RTACXX:5:250079994	B73 x CML103
Z002E0120:628NHAAXX:3:250021494	B73 x CML103
Z002E0120:D10RTACXX:5:250079911	B73 x CML103
Z002E0121:628NHAAXX:3:250021506	B73 x CML103
Z002E0121:D10RTACXX:5:250079923	B73 x CML103
Z002E0122:628NHAAXX:3:250021518	B73 x CML103
Z002E0122:D10RTACXX:5:250079935	B73 x CML103
Z002E0123:628NHAAXX:3:250021530	B73 x CML103
Z002E0123:D10RTACXX:5:250079947	B73 x CML103
Z002E0124:628NHAAXX:4:250021557	B73 x CML103
Z002E0124:D10RTACXX:5:250079959	B73 x CML103
Z002E0125:628NHAAXX:4:250021569	B73 x CML103
Z002E0125:D10RTACXX:5:250079971	B73 x CML103
Z002E0126:628NHAAXX:4:250021581	B73 x CML103
Z002E0126:D10RTACXX:5:250079983	B73 x CML103
Z002E0126:D260TACXX:5:250178786	B73 x CML103
Z002E0127:628NHAAXX:4:250021593	B73 x CML103
Z002E0127:D10RTACXX:5:250079995	B73 x CML103
Z002E0127:D260TACXX:5:250178787	B73 x CML103
Z002E0128:628NHAAXX:3:250021495	B73 x CML103
Z002E0128:D10RTACXX:5:250079912	B73 x CML103
Z002E0128:D260TACXX:5:250178788	B73 x CML103
Z002E0129:628NHAAXX:3:250021507	B73 x CML103
Z002E0129:D10RTACXX:5:250079924	B73 x CML103
Z002E0129:D260TACXX:5:250178789	B73 x CML103
Z002E0130:628NHAAXX:3:250021519	B73 x CML103
Z002E0130:D10RTACXX:5:250079936	B73 x CML103
Z002E0130:D260TACXX:5:250178790	B73 x CML103
Z002E0130:MRG:2:250042632	B73 x CML103
Z002E0131:628NHAAXX:3:250021531	B73 x CML103
Z002E0131:D10RTACXX:5:250079948	B73 x CML103
Z002E0131:D260TACXX:5:250178791	B73 x CML103
Z002E0132:628NHAAXX:4:250021558	B73 x CML103
Z002E0132:D10RTACXX:5:250079960	B73 x CML103
Z002E0133:628NHAAXX:4:250021570	B73 x CML103
Z002E0133:D10RTACXX:5:250079972	B73 x CML103
Z002E0134:628NHAAXX:4:250021582	B73 x CML103
Z002E0134:D10RTACXX:5:250079984	B73 x CML103
Z002E0135:628NHAAXX:4:250021594	B73 x CML103
Z002E0135:D10RTACXX:5:250079996	B73 x CML103
Z002E0136:628NHAAXX:3:250021496	B73 x CML103
Z002E0136:D10RTACXX:5:250079913	B73 x CML103
Z002E0137:628NHAAXX:3:250021508	B73 x CML103
Z002E0137:D10RTACXX:5:250079925	B73 x CML103
Z002E0138:628NHAAXX:3:250021520	B73 x CML103
Z002E0138:D10RTACXX:5:250079937	B73 x CML103
Z002E0139:628NHAAXX:3:250021532	B73 x CML103
Z002E0139:D10RTACXX:5:250079949	B73 x CML103
Z002E0140:628NHAAXX:4:250021559	B73 x CML103
Z002E0140:D10RTACXX:5:250079961	B73 x CML103
Z002E0141:628NHAAXX:4:250021571	B73 x CML103
Z002E0141:D10RTACXX:5:250079973	B73 x CML103
Z002E0142:628NHAAXX:4:250021583	B73 x CML103
Z002E0142:D10RTACXX:5:250079985	B73 x CML103
Z002E0142:D260TACXX:5:250178792	B73 x CML103
Z002E0143:628NHAAXX:4:250021595	B73 x CML103
Z002E0143:D10RTACXX:5:250079997	B73 x CML103
Z002E0144:628NHAAXX:3:250021497	B73 x CML103
Z002E0144:D10RTACXX:5:250079914	B73 x CML103
Z002E0145:628NHAAXX:3:250021509	B73 x CML103
Z002E0145:D10RTACXX:5:250079926	B73 x CML103
Z002E0146:628NHAAXX:3:250021521	B73 x CML103
Z002E0146:D10RTACXX:5:250079938	B73 x CML103
Z002E0147:628NHAAXX:3:250021533	B73 x CML103
Z002E0147:D10RTACXX:5:250079950	B73 x CML103
Z002E0148:628NHAAXX:4:250021560	B73 x CML103
Z002E0148:D10RTACXX:5:250079962	B73 x CML103
Z002E0149:628NHAAXX:4:250021572	B73 x CML103
Z002E0149:D10RTACXX:5:250079974	B73 x CML103
Z002E0150:628NHAAXX:4:250021584	B73 x CML103
Z002E0150:D10RTACXX:5:250079986	B73 x CML103
Z002E0151:628NHAAXX:4:250021596	B73 x CML103
Z002E0151:D10RTACXX:5:250079998	B73 x CML103
Z002E0152:628NHAAXX:3:250021498	B73 x CML103
Z002E0152:D10RTACXX:5:250079915	B73 x CML103
Z002E0153:628NHAAXX:3:250021510	B73 x CML103
Z002E0153:D10RTACXX:5:250079927	B73 x CML103
Z002E0154:628NHAAXX:3:250021522	B73 x CML103
Z002E0154:D10RTACXX:5:250079939	B73 x CML103
Z002E0154:D260TACXX:5:250178793	B73 x CML103
Z002E0155:628NHAAXX:3:250021534	B73 x CML103
Z002E0155:D10RTACXX:5:250079951	B73 x CML103
Z002E0156:628NHAAXX:4:250021561	B73 x CML103
Z002E0156:D10RTACXX:5:250079963	B73 x CML103
Z002E0157:628NHAAXX:4:250021573	B73 x CML103
Z002E0157:D10RTACXX:5:250079975	B73 x CML103
Z002E0158:628NHAAXX:4:250021585	B73 x CML103
Z002E0158:D10RTACXX:5:250079987	B73 x CML103
Z002E0159:628NHAAXX:4:250021597	B73 x CML103
Z002E0159:D10RTACXX:5:250079999	B73 x CML103
Z002E0160:628NHAAXX:3:250021499	B73 x CML103
Z002E0160:D10RTACXX:5:250079916	B73 x CML103
Z002E0160:D260TACXX:5:250178794	B73 x CML103
Z002E0161:628NHAAXX:3:250021511	B73 x CML103
Z002E0161:D10RTACXX:5:250079928	B73 x CML103
Z002E0162:628NHAAXX:3:250021523	B73 x CML103
Z002E0162:D10RTACXX:5:250079940	B73 x CML103
Z002E0163:628NHAAXX:3:250021535	B73 x CML103
Z002E0163:D10RTACXX:5:250079952	B73 x CML103
Z002E0164:628NHAAXX:4:250021562	B73 x CML103
Z002E0164:D10RTACXX:5:250079964	B73 x CML103
Z002E0165:628NHAAXX:4:250021574	B73 x CML103
Z002E0165:D10RTACXX:5:250079976	B73 x CML103
Z002E0166:628NHAAXX:4:250021586	B73 x CML103
Z002E0166:D10RTACXX:5:250079988	B73 x CML103
Z002E0167:628NHAAXX:4:250021598	B73 x CML103
Z002E0167:D10RTACXX:5:250080000	B73 x CML103
Z002E0168:628NHAAXX:3:250021500	B73 x CML103
Z002E0168:D10RTACXX:5:250079917	B73 x CML103
Z002E0169:628NHAAXX:3:250021512	B73 x CML103
Z002E0169:D10RTACXX:5:250079929	B73 x CML103
Z002E0170:628NHAAXX:3:250021524	B73 x CML103
Z002E0170:D10RTACXX:5:250079941	B73 x CML103
Z002E0171:628NHAAXX:3:250021536	B73 x CML103
Z002E0171:D10RTACXX:5:250079953	B73 x CML103
Z002E0172:628NHAAXX:4:250021563	B73 x CML103
Z002E0172:D10RTACXX:5:250079965	B73 x CML103
Z002E0173:628NHAAXX:4:250021575	B73 x CML103
Z002E0173:D10RTACXX:5:250079977	B73 x CML103
Z002E0174:628NHAAXX:4:250021587	B73 x CML103
Z002E0174:D10RTACXX:5:250079989	B73 x CML103
Z002E0174:D260TACXX:5:250178795	B73 x CML103
Z002E0175:628NHAAXX:4:250021599	B73 x CML103
Z002E0175:D10RTACXX:5:250080001	B73 x CML103
Z002E0176:628NHAAXX:3:250021501	B73 x CML103
Z002E0176:D10RTACXX:5:250079918	B73 x CML103
Z002E0178:628NHAAXX:3:250021513	B73 x CML103
Z002E0178:D10RTACXX:5:250079930	B73 x CML103
Z002E0179:628NHAAXX:3:250021525	B73 x CML103
Z002E0179:D10RTACXX:5:250079942	B73 x CML103
Z002E0180:628NHAAXX:3:250021537	B73 x CML103
Z002E0180:D10RTACXX:5:250079954	B73 x CML103
Z002E0181:628NHAAXX:4:250021564	B73 x CML103
Z002E0181:D10RTACXX:5:250079966	B73 x CML103
Z002E0182:628NHAAXX:4:250021576	B73 x CML103
Z002E0182:D10RTACXX:5:250079978	B73 x CML103
Z002E0182:D260TACXX:5:250178796	B73 x CML103
Z002E0183:628NHAAXX:4:250021588	B73 x CML103
Z002E0183:D10RTACXX:5:250079990	B73 x CML103
Z002E0184:628NHAAXX:4:250021600	B73 x CML103
Z002E0184:D10RTACXX:5:250080002	B73 x CML103
Z002E0185:628NHAAXX:3:250021514	B73 x CML103
Z002E0185:D10RTACXX:5:250079931	B73 x CML103
Z002E0185:D260TACXX:5:250178797	B73 x CML103
Z002E0186:628NHAAXX:3:250021526	B73 x CML103
Z002E0186:D10RTACXX:5:250079943	B73 x CML103
Z002E0187:628NHAAXX:3:250021538	B73 x CML103
Z002E0187:D10RTACXX:5:250079955	B73 x CML103
Z002E0188:628NHAAXX:4:250021565	B73 x CML103
Z002E0188:D10RTACXX:5:250079967	B73 x CML103
Z002E0189:628NHAAXX:4:250021577	B73 x CML103
Z002E0189:D10RTACXX:5:250079979	B73 x CML103
Z002E0190:628NHAAXX:4:250021589	B73 x CML103
Z002E0190:D10RTACXX:5:250079991	B73 x CML103
Z002E0191:628NHAAXX:4:250021601	B73 x CML103
Z002E0191:D10RTACXX:5:250080003	B73 x CML103
Z002E0192:62P7LAAXX:4:250027889	B73 x CML103
Z002E0193:62P7LAAXX:4:250027901	B73 x CML103
Z002E0194:62P7LAAXX:4:250027921	B73 x CML103
Z002E0195:62P7LAAXX:4:250027933	B73 x CML103
Z002E0196:62P7LAAXX:4:250027945	B73 x CML103
Z002E0196:D260TACXX:5:250178798	B73 x CML103
Z002E0197:62P7LAAXX:4:250027957	B73 x CML103
Z002E0197:D260TACXX:5:250178799	B73 x CML103
Z002E0198:62P7LAAXX:4:250027874	B73 x CML103
Z002E0199:62P7LAAXX:4:250027882	B73 x CML103
Z002E0200:62P7LAAXX:4:250027890	B73 x CML103
Z002E0207:62P7LAAXX:4:250027902	B73 x CML103
Z002E0207:D260TACXX:5:250178800	B73 x CML103
Z002E0217:62P7LAAXX:4:250027922	B73 x CML103
Z002E0271:633Y5AAXX:6:250028809	B73 x CML103
Z003E0001:705VVAAXX:1:250021629	B73 x CML228
Z003E0002:705VVAAXX:1:250021641	B73 x CML228
Z003E0003:705VVAAXX:1:250021653	B73 x CML228
Z003E0004:705VVAAXX:2:250021680	B73 x CML228
Z003E0004:D260TACXX:5:250178801	B73 x CML228
Z003E0005:705VVAAXX:2:250021692	B73 x CML228
Z003E0006:705VVAAXX:2:250021704	B73 x CML228
Z003E0007:705VVAAXX:2:250021716	B73 x CML228
Z003E0008:705VVAAXX:1:250021618	B73 x CML228
Z003E0008:D260TACXX:5:250178802	B73 x CML228
Z003E0009:705VVAAXX:1:250021630	B73 x CML228
Z003E0010:705VVAAXX:1:250021642	B73 x CML228
Z003E0011:705VVAAXX:1:250021654	B73 x CML228
Z003E0012:705VVAAXX:2:250021681	B73 x CML228
Z003E0013:705VVAAXX:2:250021693	B73 x CML228
Z003E0014:705VVAAXX:2:250021705	B73 x CML228
Z003E0015:705VVAAXX:2:250021717	B73 x CML228
Z003E0016:705VVAAXX:1:250021619	B73 x CML228
Z003E0017:705VVAAXX:1:250021631	B73 x CML228
Z003E0018:705VVAAXX:1:250021643	B73 x CML228
Z003E0019:705VVAAXX:1:250021655	B73 x CML228
Z003E0020:705VVAAXX:2:250021682	B73 x CML228
Z003E0020:D260TACXX:5:250178803	B73 x CML228
Z003E0021:628NJAAXX:4:250024684	B73 x CML228
Z003E0022:628NJAAXX:5:250024711	B73 x CML228
Z003E0023:705VVAAXX:2:250021718	B73 x CML228
Z003E0024:705VVAAXX:1:250021620	B73 x CML228
Z003E0026:705VVAAXX:1:250021632	B73 x CML228
Z003E0027:705VVAAXX:1:250021644	B73 x CML228
Z003E0028:705VVAAXX:1:250021656	B73 x CML228
Z003E0028:D260TACXX:5:250178804	B73 x CML228
Z003E0029:628NJAAXX:5:250024723	B73 x CML228
Z003E0030:705VVAAXX:2:250021695	B73 x CML228
Z003E0031:705VVAAXX:2:250021707	B73 x CML228
Z003E0032:705VVAAXX:2:250021719	B73 x CML228
Z003E0033:705VVAAXX:1:250021621	B73 x CML228
Z003E0034:705VVAAXX:1:250021633	B73 x CML228
Z003E0035:705VVAAXX:1:250021645	B73 x CML228
Z003E0036:705VVAAXX:1:250021657	B73 x CML228
Z003E0037:705VVAAXX:2:250021684	B73 x CML228
Z003E0038:705VVAAXX:2:250021696	B73 x CML228
Z003E0039:705VVAAXX:2:250021708	B73 x CML228
Z003E0039:D260TACXX:5:250178805	B73 x CML228
Z003E0040:705VVAAXX:2:250021720	B73 x CML228
Z003E0040:D260TACXX:5:250178806	B73 x CML228
Z003E0041:705VVAAXX:1:250021622	B73 x CML228
Z003E0042:705VVAAXX:1:250021634	B73 x CML228
Z003E0043:628NJAAXX:5:250024735	B73 x CML228
Z003E0044:705VVAAXX:1:250021658	B73 x CML228
Z003E0045:705VVAAXX:2:250021685	B73 x CML228
Z003E0046:705VVAAXX:2:250021697	B73 x CML228
Z003E0047:705VVAAXX:2:250021709	B73 x CML228
Z003E0048:705VVAAXX:2:250021721	B73 x CML228
Z003E0048:D260TACXX:5:250178807	B73 x CML228
Z003E0049:705VVAAXX:1:250021623	B73 x CML228
Z003E0050:705VVAAXX:1:250021635	B73 x CML228
Z003E0051:705VVAAXX:1:250021647	B73 x CML228
Z003E0052:705VVAAXX:1:250021659	B73 x CML228
Z003E0053:705VVAAXX:2:250021686	B73 x CML228
Z003E0054:705VVAAXX:2:250021698	B73 x CML228
Z003E0055:705VVAAXX:2:250021710	B73 x CML228
Z003E0056:705VVAAXX:2:250021722	B73 x CML228
Z003E0057:705VVAAXX:1:250021624	B73 x CML228
Z003E0058:705VVAAXX:1:250021636	B73 x CML228
Z003E0059:705VVAAXX:1:250021648	B73 x CML228
Z003E0061:705VVAAXX:1:250021660	B73 x CML228
Z003E0062:705VVAAXX:2:250021687	B73 x CML228
Z003E0063:705VVAAXX:2:250021699	B73 x CML228
Z003E0064:705VVAAXX:2:250021711	B73 x CML228
Z003E0065:705VVAAXX:2:250021723	B73 x CML228
Z003E0065:D260TACXX:5:250178808	B73 x CML228
Z003E0066:705VVAAXX:1:250021625	B73 x CML228
Z003E0067:705VVAAXX:1:250021637	B73 x CML228
Z003E0068:705VVAAXX:1:250021649	B73 x CML228
Z003E0069:705VVAAXX:1:250021661	B73 x CML228
Z003E0070:628NJAAXX:5:250024747	B73 x CML228
Z003E0071:705VVAAXX:2:250021700	B73 x CML228
Z003E0072:705VVAAXX:2:250021712	B73 x CML228
Z003E0073:628NJAAXX:4:250024649	B73 x CML228
Z003E0074:705VVAAXX:1:250021626	B73 x CML228
Z003E0075:627C3AAXX:4:250028679	B73 x CML228
Z003E0076:705VVAAXX:1:250021650	B73 x CML228
Z003E0077:705VVAAXX:1:250021662	B73 x CML228
Z003E0078:628NJAAXX:4:250024661	B73 x CML228
Z003E0079:628NJAAXX:4:250024673	B73 x CML228
Z003E0080:628NJAAXX:4:250024685	B73 x CML228
Z003E0081:705VVAAXX:2:250021725	B73 x CML228
Z003E0082:705VVAAXX:1:250021627	B73 x CML228
Z003E0083:628NJAAXX:5:250024712	B73 x CML228
Z003E0084:705VVAAXX:1:250021651	B73 x CML228
Z003E0085:705VVAAXX:1:250021663	B73 x CML228
Z003E0086:628NJAAXX:5:250024724	B73 x CML228
Z003E0087:705VVAAXX:2:250021702	B73 x CML228
Z003E0088:705VVAAXX:2:250021714	B73 x CML228
Z003E0088:D260TACXX:5:250178809	B73 x CML228
Z003E0089:705VVAAXX:2:250021726	B73 x CML228
Z003E0090:628NJAAXX:5:250024736	B73 x CML228
Z003E0091:628NJAAXX:5:250024748	B73 x CML228
Z003E0091:D260TACXX:5:250178810	B73 x CML228
Z003E0092:705VVAAXX:1:250021664	B73 x CML228
Z003E0093:628NJAAXX:4:250024650	B73 x CML228
Z003E0094:705VVAAXX:2:250021703	B73 x CML228
Z003E0095:705VVAAXX:2:250021715	B73 x CML228
Z003E0096:705VVAAXX:2:250021727	B73 x CML228
Z003E0097:705VVAAXX:3:250021755	B73 x CML228
Z003E0098:705VVAAXX:3:250021767	B73 x CML228
Z003E0099:628NJAAXX:4:250024662	B73 x CML228
Z003E0100:705VVAAXX:4:250021806	B73 x CML228
Z003E0101:705VVAAXX:4:250021818	B73 x CML228
Z003E0102:705VVAAXX:4:250021830	B73 x CML228
Z003E0103:705VVAAXX:4:250021842	B73 x CML228
Z003E0104:705VVAAXX:3:250021744	B73 x CML228
Z003E0105:705VVAAXX:3:250021756	B73 x CML228
Z003E0106:705VVAAXX:3:250021768	B73 x CML228
Z003E0107:705VVAAXX:3:250021780	B73 x CML228
Z003E0108:628NJAAXX:4:250024674	B73 x CML228
Z003E0109:705VVAAXX:4:250021819	B73 x CML228
Z003E0110:705VVAAXX:4:250021831	B73 x CML228
Z003E0111:705VVAAXX:4:250021843	B73 x CML228
Z003E0112:705VVAAXX:3:250021745	B73 x CML228
Z003E0113:705VVAAXX:3:250021757	B73 x CML228
Z003E0113:D260TACXX:5:250178811	B73 x CML228
Z003E0114:705VVAAXX:3:250021769	B73 x CML228
Z003E0115:705VVAAXX:3:250021781	B73 x CML228
Z003E0116:705VVAAXX:4:250021808	B73 x CML228
Z003E0117:705VVAAXX:4:250021820	B73 x CML228
Z003E0118:705VVAAXX:4:250021832	B73 x CML228
Z003E0119:705VVAAXX:4:250021844	B73 x CML228
Z003E0119:D260TACXX:5:250178812	B73 x CML228
Z003E0120:705VVAAXX:3:250021746	B73 x CML228
Z003E0121:705VVAAXX:3:250021758	B73 x CML228
Z003E0122:705VVAAXX:3:250021770	B73 x CML228
Z003E0123:705VVAAXX:3:250021782	B73 x CML228
Z003E0124:705VVAAXX:4:250021809	B73 x CML228
Z003E0124:D260TACXX:5:250178813	B73 x CML228
Z003E0125:705VVAAXX:4:250021821	B73 x CML228
Z003E0126:705VVAAXX:4:250021833	B73 x CML228
Z003E0127:705VVAAXX:4:250021845	B73 x CML228
Z003E0128:705VVAAXX:3:250021747	B73 x CML228
Z003E0129:705VVAAXX:3:250021759	B73 x CML228
Z003E0130:705VVAAXX:3:250021771	B73 x CML228
Z003E0131:705VVAAXX:3:250021783	B73 x CML228
Z003E0132:705VVAAXX:4:250021810	B73 x CML228
Z003E0133:705VVAAXX:4:250021822	B73 x CML228
Z003E0134:705VVAAXX:4:250021834	B73 x CML228
Z003E0135:705VVAAXX:4:250021846	B73 x CML228
Z003E0136:705VVAAXX:3:250021748	B73 x CML228
Z003E0137:705VVAAXX:3:250021760	B73 x CML228
Z003E0137:D260TACXX:5:250178814	B73 x CML228
Z003E0138:705VVAAXX:3:250021772	B73 x CML228
Z003E0139:705VVAAXX:3:250021784	B73 x CML228
Z003E0140:705VVAAXX:4:250021811	B73 x CML228
Z003E0141:705VVAAXX:4:250021823	B73 x CML228
Z003E0142:705VVAAXX:4:250021835	B73 x CML228
Z003E0143:705VVAAXX:4:250021847	B73 x CML228
Z003E0144:705VVAAXX:3:250021749	B73 x CML228
Z003E0145:705VVAAXX:3:250021761	B73 x CML228
Z003E0146:705VVAAXX:3:250021773	B73 x CML228
Z003E0147:705VVAAXX:3:250021785	B73 x CML228
Z003E0148:705VVAAXX:4:250021812	B73 x CML228
Z003E0149:705VVAAXX:4:250021824	B73 x CML228
Z003E0150:628NJAAXX:4:250024686	B73 x CML228
Z003E0151:627C3AAXX:4:250028662	B73 x CML228
Z003E0152:705VVAAXX:3:250021750	B73 x CML228
Z003E0153:705VVAAXX:3:250021762	B73 x CML228
Z003E0154:705VVAAXX:3:250021774	B73 x CML228
Z003E0155:705VVAAXX:3:250021786	B73 x CML228
Z003E0155:D260TACXX:5:250178815	B73 x CML228
Z003E0156:705VVAAXX:4:250021813	B73 x CML228
Z003E0157:705VVAAXX:4:250021825	B73 x CML228
Z003E0158:628NJAAXX:5:250024713	B73 x CML228
Z003E0159:705VVAAXX:4:250021849	B73 x CML228
Z003E0160:705VVAAXX:3:250021751	B73 x CML228
Z003E0161:705VVAAXX:3:250021763	B73 x CML228
Z003E0163:705VVAAXX:3:250021775	B73 x CML228
Z003E0164:705VVAAXX:3:250021787	B73 x CML228
Z003E0165:705VVAAXX:4:250021814	B73 x CML228
Z003E0166:705VVAAXX:4:250021826	B73 x CML228
Z003E0167:705VVAAXX:4:250021838	B73 x CML228
Z003E0168:705VVAAXX:4:250021850	B73 x CML228
Z003E0169:705VVAAXX:3:250021752	B73 x CML228
Z003E0171:705VVAAXX:3:250021764	B73 x CML228
Z003E0172:705VVAAXX:3:250021776	B73 x CML228
Z003E0173:705VVAAXX:3:250021788	B73 x CML228
Z003E0174:705VVAAXX:4:250021815	B73 x CML228
Z003E0175:705VVAAXX:4:250021827	B73 x CML228
Z003E0176:705VVAAXX:4:250021839	B73 x CML228
Z003E0177:628NJAAXX:5:250024725	B73 x CML228
Z003E0178:705VVAAXX:3:250021753	B73 x CML228
Z003E0179:628NJAAXX:5:250024737	B73 x CML228
Z003E0179:705VVAAXX:3:250021765	B73 x CML228
Z003E0179:D260TACXX:5:250178816	B73 x CML228
Z003E0180:705VVAAXX:3:250021777	B73 x CML228
Z003E0181:705VVAAXX:3:250021789	B73 x CML228
Z003E0182:705VVAAXX:4:250021816	B73 x CML228
Z003E0182:D260TACXX:5:250178817	B73 x CML228
Z003E0183:705VVAAXX:4:250021828	B73 x CML228
Z003E0184:705VVAAXX:4:250021840	B73 x CML228
Z003E0185:705VVAAXX:4:250021852	B73 x CML228
Z003E0186:705VVAAXX:3:250021766	B73 x CML228
Z003E0187:705VVAAXX:3:250021778	B73 x CML228
Z003E0188:705VVAAXX:3:250021790	B73 x CML228
Z003E0189:705VVAAXX:4:250021817	B73 x CML228
Z003E0191:705VVAAXX:4:250021841	B73 x CML228
Z003E0191:D260TACXX:5:250178818	B73 x CML228
Z003E0192:627C3AAXX:4:250028682	B73 x CML228
Z003E0193:62P7LAAXX:4:250027934	B73 x CML228
Z003E0194:62P7LAAXX:4:250027946	B73 x CML228
Z003E0195:627C3AAXX:3:250028590	B73 x CML228
Z003E0196:62P7LAAXX:4:250027910	B73 x CML228
Z003E0197:627C3AAXX:3:250028602	B73 x CML228
Z003E0198:62P7LAAXX:4:250027891	B73 x CML228
Z003E0199:62P7LAAXX:4:250027918	B73 x CML228
Z003E0200:62P7LAAXX:4:250027923	B73 x CML228
Z003E0212:62P7LAAXX:4:250027935	B73 x CML228
Z003E0220:62P7LAAXX:4:250027947	B73 x CML228
Z003E0266:633Y5AAXX:6:250028821	B73 x CML228
Z003E0272:633Y5AAXX:6:250028833	B73 x CML228
Z004E0001:705VVAAXX:5:250021881	B73 x CML247
Z004E0002:705VVAAXX:5:250021893	B73 x CML247
Z004E0003:705VVAAXX:5:250021905	B73 x CML247
Z004E0004:705VVAAXX:6:250021932	B73 x CML247
Z004E0005:705VVAAXX:6:250021944	B73 x CML247
Z004E0006:705VVAAXX:6:250021956	B73 x CML247
Z004E0007:705VVAAXX:6:250021968	B73 x CML247
Z004E0008:705VVAAXX:5:250021870	B73 x CML247
Z004E0008:D260TACXX:5:250178819	B73 x CML247
Z004E0009:705VVAAXX:5:250021882	B73 x CML247
Z004E0010:705VVAAXX:5:250021894	B73 x CML247
Z004E0011:705VVAAXX:5:250021906	B73 x CML247
Z004E0012:705VVAAXX:6:250021933	B73 x CML247
Z004E0013:705VVAAXX:6:250021945	B73 x CML247
Z004E0014:705VVAAXX:6:250021957	B73 x CML247
Z004E0015:705VVAAXX:6:250021969	B73 x CML247
Z004E0016:705VVAAXX:5:250021871	B73 x CML247
Z004E0017:705VVAAXX:5:250021883	B73 x CML247
Z004E0018:705VVAAXX:5:250021895	B73 x CML247
Z004E0019:705VVAAXX:5:250021907	B73 x CML247
Z004E0020:705VVAAXX:6:250021934	B73 x CML247
Z004E0021:705VVAAXX:6:250021946	B73 x CML247
Z004E0022:705VVAAXX:6:250021958	B73 x CML247
Z004E0023:705VVAAXX:6:250021970	B73 x CML247
Z004E0024:705VVAAXX:5:250021872	B73 x CML247
Z004E0025:705VVAAXX:5:250021884	B73 x CML247
Z004E0026:705VVAAXX:5:250021896	B73 x CML247
Z004E0027:705VVAAXX:5:250021908	B73 x CML247
Z004E0028:705VVAAXX:6:250021935	B73 x CML247
Z004E0029:705VVAAXX:6:250021947	B73 x CML247
Z004E0030:705VVAAXX:6:250021959	B73 x CML247
Z004E0030:D260TACXX:5:250178820	B73 x CML247
Z004E0031:705VVAAXX:6:250021971	B73 x CML247
Z004E0032:705VVAAXX:5:250021873	B73 x CML247
Z004E0033:705VVAAXX:5:250021885	B73 x CML247
Z004E0034:705VVAAXX:5:250021897	B73 x CML247
Z004E0035:705VVAAXX:5:250021909	B73 x CML247
Z004E0036:705VVAAXX:6:250021936	B73 x CML247
Z004E0037:705VVAAXX:6:250021948	B73 x CML247
Z004E0037:D260TACXX:5:250178821	B73 x CML247
Z004E0038:705VVAAXX:6:250021960	B73 x CML247
Z004E0039:705VVAAXX:6:250021972	B73 x CML247
